id,title,upload_date,plays_count,likes_count,reposts_count,comments_count,tags,url
10586774,Grouplove - Colours,15 February 2011,0,0,0,0,Indie,https://soundcloud.com/atlantic-records-uk/grouplove-colours
44403774,Charlie Winston- Like A Hobo,26 April 2012,206188,2917,263,20,Rock,https://soundcloud.com/user4468041/charlie-winston-like-a-hobo
21511297,Pulang,20 August 2011,4616044,52232,2973,591,"Folk, indie, indonesia, asia, jakarta, float, pulang, acoustic",https://soundcloud.com/floatproject/pulang
394660257,Dialog Dini Hari - Tentang Rumahku,5 February 2018,311055,2333,31,8,Folk & Singer-Songwriter,https://soundcloud.com/segarapatikna/dialog-dini-hari-tentang-rumahku
369949712,Diatas Meja - Payung Teduh,15 December 2017,1557628,20149,339,133,Pop,https://soundcloud.com/radio-indie/diatas-meja-payung-teduh
325635397,Virzha - Sirna,2 June 2017,1870786,21958,412,121,"Pop, virzhasirna, sirna, virzha, musikpop, musikhitz, musikindonesia, newsingle, musik",https://soundcloud.com/faizah-cfz/virzha-sirna
248569947,Awolnation-Jailbreak (Ion Remix),24 February 2016,12009,151,7,3,"Awesome, Acid, Best, Beat, Cool, Crazy, Dope, Edm, Funk, Glitch, Hit, Hot, Improvisation, Jam, Kick, Lo-Fi, Mix, New Wave, Original, Party, Real, Slow, Trap, Urban, Word, Neurofunk, City, Underground, House, Dubstep",https://soundcloud.com/ian-kehinde/awolnation-jailbreakion-remix
140760102,Shatter Me Feat. Lzzy Hale,22 March 2014,5343139,84990,8151,2287,"shatter me, shatter, me, lzzy, hale, halestorm, lindsey, stirling",https://soundcloud.com/lindseystomp/shatter-me-feat-lzzy-hale
76824986,Nightcore - Cocaine,28 January 2013,9168610,79684,5182,3840,"Nightcore, Cocine, Nightcore, Cocaine, a",https://soundcloud.com/nightcore-3/nightcore-cocaine
120021846,RWBY - Wings,14 November 2013,531553,4903,303,117,RWBY,https://soundcloud.com/jshigley/rwby-wings
14700262,The Kooks - 'Naive',5 May 2011,15721863,129048,20041,1073,"Rock, Kooks",https://soundcloud.com/plusonemusic/the-kooks-naive
194375707,03.  Smoke And Mirrors,5 March 2015,785104,9492,646,272,"smoke + mirrors, smoke and mirrors, smoke & mirrors, imagine dragons, smoke and mirrors imagine dragon, imagine dragons smoke and mirrors, smoke and mirrors imagine dragons, New, stream, i bet my life, Imagine, -, Dragons, Smoke, +, Mirrors",https://soundcloud.com/smoke-and-mirrors-5/03-smoke-and-mirrors
194375700,04.  I'm So Sorry,5 March 2015,3230122,37606,1453,584,"smoke + mirrors, smoke and mirrors, smoke & mirrors, imagine dragons, smoke and mirrors imagine dragon, imagine dragons smoke and mirrors, smoke and mirrors imagine dragons, New, stream, i bet my life, Imagine, -, Dragons, Smoke, +, Mirrors, im so sorry, imagine dragons im so sorry",https://soundcloud.com/smoke-and-mirrors-5/04-im-so-sorry
49652133,The Black Keys: Little Black Submarines,14 June 2012,3249764,38893,5134,329,,https://soundcloud.com/gaga-digi/the-black-keys-little-black
44327523,Of Monsters And Men - Yellow Light (Cillo Remix),26 April 2012,1383268,13988,2683,261,"Electronica Indie, of, monsters, and, men, yellow, light, cillo, breathe, dublin, chillstep, dubstep, house",https://soundcloud.com/cillo/of-monsters-and-men-yellow
69949442,Beach Fossils // Careless,4 December 2012,420583,4104,468,57,"focus, beachfossils, careless, captured, tracks",https://soundcloud.com/capturedtracks/beach-fossils-careless-1
69231143,alt-J - Fitzpleasure (Betatraxx Remix),29 November 2012,2109317,28373,5116,731,"alt-J, Betatraxx, Fitzpleasure",https://soundcloud.com/alt-j/alt-j-fitzpleasure-betatraxx
69760997,Stay Awake,3 December 2012,357990,2271,433,63,"pop , Carousel",https://soundcloud.com/carouselmusicpage/carousel-stay-awake
41798741,Where Have You Gone,3 April 2012,291719,2053,398,45,,https://soundcloud.com/carouselmusicpage/carousel-where-have-you-gone
80634681,Ke Entah Berantah (versi album),24 February 2013,1008047,8670,1521,179,"nelangsa riang, bandaneira, banda, neira, rarasekar, anandabadudu, nelangsariang",https://soundcloud.com/bandaneira/ke-entah-berantah-versi-album
124007198,Untuk Perempuan Yang Sedang Di Pelukan,10 December 2013,15662106,193274,9162,2382,pop,https://soundcloud.com/payung-teduh-official/untuk-perempuan-yang-sedang-di
124007200,Rahasia,10 December 2013,3454210,32461,1809,373,pop,https://soundcloud.com/payung-teduh-official/rahasia
243518939,Fiersa Besari - Kau Dan Aku Menuju Ruang Hampa (Efek Rumah Kaca),24 January 2016,1403552,12715,447,0,"efek, rumah, kaca, efekrumahkaca, erk, folk, rock, pop, indonesia, indie, independent, bandung, fiersa, besari, fiersabesari, minimalist, grunge, demo, tape",https://soundcloud.com/fiersabesari/ruanghampa
5151498,The Kooks - She Moves In Her Own Way,8 September 2010,7426781,52076,7262,308,,https://soundcloud.com/tony-hoffer/the-kooks-she-moves-in-her-own-way
6164395,The Kooks - Ooh La,18 October 2010,1731297,18815,2269,120,,https://soundcloud.com/jazz-4/the-kooks-ooh-la
14700347,The Kooks - 'Always Where I Need To Be',5 May 2011,1374901,12147,1723,63,"Rock, Kooks",https://soundcloud.com/plusonemusic/the-kooks-always-where-i-need
51810721,The Kooks-Kids (MGMT cover),5 July 2012,1824606,11888,1767,127,"the kooks, kids, mgmt",https://soundcloud.com/dj_hailstorm/the-kooks-kids-mgmt-cover
176776737,Nite Fields - You I Never Knew,14 November 2014,132710,1837,244,26,"felte, Shoegaze, post-punk",https://soundcloud.com/felte/nite-fields-you-i-never-knew
177523671,American Wrestlers - I Can Do No Wrong,19 November 2014,69594,891,148,14,"American Wrestlers, Fat Possum",https://soundcloud.com/fatpossum/american-wrestlers-i-can-do-no-wrong
173588228,On My Own,24 October 2014,50877,741,123,8,RollsBayce #Psych #Soul #Pop,https://soundcloud.com/rolls-bayce/on-my-own
175165274,Beacon - L1,4 November 2014,74822,1303,274,24,"Electronic, Beacon, L1, Ghostly, Ghostly International, NYC",https://soundcloud.com/ghostly/beacon-l1
175335454,The Dodos - Competition,5 November 2014,108568,1408,252,26,"The Dodos, Competition, Individ, Polyvinyl Records, Indie",https://soundcloud.com/polyvinyl-records/the-dodos-competition-2
123397267,Lucius - Turn It Around,6 December 2013,87182,1538,227,6,"Dine Alone Records, lucius, wildewoman, dine alone records, mom and pop, indie, pop, soul pop, conan o'brien, conan, music, new york city, soul, harmony, harmonies, synth, dance",https://soundcloud.com/dine-alone-records/lucius-turn-it-around
228513005,ON AN ON - Drifting (RAC Mix),15 October 2015,1729922,30013,4266,186,"pop, dance, remix, rac, drifting, on an on",https://soundcloud.com/rac/drifting-rac-mix
190428097,RAC - We Belong feat Katie Herzig (ODESZA Remix),10 February 2015,4559645,75947,16576,470,"ODESZA, RAC, Katie Herzig, We Belong, Remix",https://soundcloud.com/odesza/rac-we-belong-feat-katie-herzig-odesza-remix
234485663,Cold,24 November 2015,306253,4988,736,62,electronic,https://soundcloud.com/retroculture/cold
235984998,Lights Low,4 December 2015,214559,2109,437,20,Short Films,https://soundcloud.com/rkcbmusic/lights-low
,Beach House - Myth,9 May 2012,1868012,25734,3008,351,,https://soundcloud.com/subpop/beach-house-myth-1
219039746,FAKE ID,13 August 2015,365058,4139,463,41,"Rat Boy, Fake ID, Scum, Sign On",https://soundcloud.com/ratboyratboy/ratboy-fake-id
166007443,Arctic Monkeys - Fluorescent Adolescent,3 September 2014,3134012,48090,2478,302,"deej, deejapp",https://soundcloud.com/articmonkeys-1/arctic-monkeys-fluorescent
211064887,Haybaby - Her,27 August 2015,31414,443,37,8,"Indie, Punk, Rock",https://soundcloud.com/tinyengines/haybaby-her
217870601,RHODES + BIRDY - Let It All Go,6 August 2015,3485535,49982,4654,386,"Rhodes, Birdy, Let It All Go, Radio 1, Huw Stephen, Hottest Record, Singer-Songwriter, Acoustic, Pop",https://soundcloud.com/rhodesmusic/rhodes-and-birdy-let-it-all-go
42224236,"Death Cab For Cutie, I Will Follow You Into The Dark",6 April 2012,1489452,8640,977,83,Indie,https://soundcloud.com/vasco-figueiredo-1/death-cab-for-cutie-i-will
199578284,August,7 April 2015,1079334,18526,2164,141,"bedroom pop, indie pop , dream pop",https://soundcloud.com/no-vacation/august
218324516,02:09,Posted on 8 August 2015,1666926,16981,1528,268,"end credits, 02:09, Indie",https://soundcloud.com/iameden/02-09am
,Tongue Tied - Grouplove,20 January 2012,21054252,243292,14140,3072,,https://soundcloud.com/atlanticrecords/tounge-tied-grouplove
148611712,Let Me In | GROUPLOVE | The Fault in Our Stars,9 May 2014,3962396,52926,12282,790,"grouplove, let me in, the fault in our stars, tfios, official soundtrack, movie",https://soundcloud.com/20thcenturyfox/let-me-in-grouplove-the-fault-in-our-stars
95907712,"Grouplove - ""Ways to Go""",8 June 2013,6173408,56355,7831,479,,https://soundcloud.com/canvasback/grouplove-ways-to-go
39418623,Porter – Espiral,11 March 2012,175906,2145,95,28,"Pop Rock, porter",https://soundcloud.com/jezieljovel/porter-espiral
106714981,Technicolor Fabrics - Ruleta,23 August 2013,85832,1221,96,14,Indie\ Pop\ Rock,https://soundcloud.com/indiependencemx/technicolor-ruleta
141884962,Torreblanca - 1000 fantasmas,28 March 2014,81794,1138,114,29,"Indie, torreblanca, fantasmas, 1000",https://soundcloud.com/torreblanca/1000-fantasmas
123005953,Azul,3 December 2013,148319,2075,138,32,"little jesus, azul, norte",https://soundcloud.com/thelittlejesus/azul-1
202354718,The Drums - Kiss Me Again (RAC Mix),24 April 2015,701975,13439,1856,100,"Pop, Remix, mix, RAC, The Drums, Kiss Me Again",https://soundcloud.com/rac/thedrumskissmeagainracmix
243409885,Mơ.,24 January 2016,1548722,19384,2116,184,"raw, clickbuytodownloadforfree",https://soundcloud.com/marzuz/mienmanlaanhduongkia
259267226,Somebody Else.,16 April 2016,202696,2696,344,12,ilikeitwhenyousleep,https://soundcloud.com/marzuz/sbdelse
276216078,2:gìđấy; tiếng rè rè; hơi buồn ngủ,1 August 2016,146865,1878,181,13,"comeandseeme, dengapemdi, twoam",https://soundcloud.com/marzuz/dengapemdi
332117176,Anh Không Muốn Bất Công Với Em - #ACENS,12 July 2017,1432520,9732,729,59,Pop,https://soundcloud.com/acens/anh-khong-muon-bat-cong-voi-em-acens
53846771,Carried Away,24 July 2012,2877856,24326,3901,286,"Alternative, Carried Away, Gossamer, Passion, Pit",https://soundcloud.com/passionpit/carried-away
197405985,Love Me Like You Do Remix - Luke Christopher/Ellie Goulding,24 March 2015,724862,8789,1231,60,"Hip Hop, luke, christopher, ellie, goulding, love, me, like, you, do, radio, dance, club, r&amp;B, soulful, tmrwgang, tmrwgangtuesdays, hip, hop, new, music, rap, pop",https://soundcloud.com/lukechristopher/love-me-like-you-do-remix-luke
217807995,Luke Christopher - They Know,7 August 2015,626124,10373,1588,44,"Alternative, Hip Hop, R&B",https://soundcloud.com/lukechristopher/luke-christopher-they-know
220842691,Upside Down,26 August 2015,429621,7204,1312,51,"luke christopher, Hip Hop, rap, tmrwgang, tmrwgangtuesdays",https://soundcloud.com/lukechristopher/upside-down-luke-christopher
243932055,Magic (ft. Phoebe Ryan),27 January 2016,1686423,32000,5634,130,"moods, skizzymars, phoeberyan, magic",https://soundcloud.com/skizzymars/magic-ft-phoebe-ryan
243320242,Witt Lowry - Around Your Heart (Prod. Dan Haynes),26 January 2016,3140562,35702,3896,404,"Hip-hop, Witt, Lowry, Witt Lowry, Music, Rap, Love, Passion, Dan Haynes, Artist, Art, Feel, Emotion, Around Your Heart",https://soundcloud.com/wittlowry/witt-lowry-around-your-heart
218255839,"Small Black ""Back At Belle's""",10 September 2015,60806,900,140,9,"Indie, Pop, Electronic, Small, Black, Jagjaguwar, Best, Blues, Small Black, Best Blues, WNYC, Sad, Noisey",https://soundcloud.com/jagjaguwar/small-black-back-at-belles
218255374,"Small Black - ""No One Wants It To Happen To You""",25 August 2015,254238,2755,355,26,"Indie, Small Black, No One Wants It To Happen To You, Jagjaguwar, Best Blues",https://soundcloud.com/jagjaguwar/small-black-no-one-wants-it-to-happen-to-you
215736591,"Small Black - ""Boys Life""",30 July 2015,887159,12441,1713,99,"Indie, Small Black, Boys Life, Jagjaguwar, Best Blues, Guitar",https://soundcloud.com/jagjaguwar/small-black-boys-life
93767168,No Stranger,25 May 2013,288820,3214,566,33,,https://soundcloud.com/small-black/no-stranger
24160207,Love's Not Enough,26 September 2011,36506,470,68,18,,https://soundcloud.com/small-black/08-loves-not-enough
336146404,Worst,5 August 2017,721918,17021,2838,91,,https://soundcloud.com/quinnxcii/worst-1
257447472,Sweet Talk (feat. Quinn XCII),5 April 2016,536392,10620,2026,40,"ACADEMY, Quinn XCII, ACADEMY",https://soundcloud.com/academy401/sweettalk
17947142,Midnight Hooray,27 June 2011,85045,796,57,17,"Rockabilly, Leonardo, Demajors, TheSun, Indonesia, rockabilly",https://soundcloud.com/leonardoringo/midnight-hooray
69516770,Sementara,1 December 2012,836550,7149,754,135,"Folk Rock, Float2Nature, Float 2 Nature, indie",https://soundcloud.com/floatproject/sementara-float2nature
,I.H.I (Radio Edit),2 December 2011,111593,997,170,82,"Folk Rock, float, indie, folk, rock, acoustic, indonesia",https://soundcloud.com/floatproject/i-h-i-radio-edit
258455065,Man Upon The Hill - Live at Societet Militair,22 April 2016,1865072,17239,565,292,,https://soundcloud.com/starsandrabbit/man-upon-the-hill-live-at-societet
116537491,Zeke and The Popo - Profesor Komodo,22 October 2013,10160,79,12,0,Pop,https://soundcloud.com/qorie-kurniawan/zeke-and-the-popo-profesor
4654506,Now I Love Someone (Holly Throsby),17 August 2010,9350,99,13,1,,https://soundcloud.com/packedtotheraftersmusic/03-now-i-love-someone
84013724,"Junip - Your Life, Your Call",20 March 2013,787357,7742,1255,184,"junip, jose gonzalez, mute records, city slang, sweden, your life your call",https://soundcloud.com/junip/junip-your-life-your-call
,Wye Oak -Civilian,25 August 2011,166685,1757,289,24,,https://soundcloud.com/cityslang/03-wye-oak-civilian
217918896,Belly,6 August 2015,281784,4658,511,48,"Alternative, Alternative Rock, Indie, Indie Rock, swimm, swimm band",https://soundcloud.com/swimmmusic/belly-1
16070160,"""Pushing Onlys"" by WOODS [Sun & Shade]",28 May 2011,441,7,0,0,Folk,https://soundcloud.com/justinwallis/pushing-onlys-by-woods-sun
209796781,The Mission by Valley Maker,24 September 2015,5373,48,3,1,valley maker,https://soundcloud.com/brick-lane-records/the-mission-by-valley-maker
188233331,Walleater - Swallow You,25 March 2015,8739,134,19,2,"Indie, Emo, Rock",https://soundcloud.com/tinyengines/walleater-swallow-you
188146056,Walleater - Give In To Me,27 January 2015,5629,60,15,1,"Indie, Emo, Rock",https://soundcloud.com/tinyengines/walleater-give-in-to-me
23517803,Joyce Manor - Constant Headache,17 September 2011,664679,8191,871,61,Punk,https://soundcloud.com/melirnvxlrse/joyce-manor-constant-headache
226974213,Affection,5 October 2015,4807276,89546,7944,607,"cigarettes after sex, brooklyn, affection",https://soundcloud.com/cigarettesaftersex/affection
184427657,Unknown Song feat. Paulina Eisenberg,4 January 2015,4088590,62748,9108,455,"Milky Chance, Antonio, Greger, Paulina, Eisenberg, Unknown, Song, New, Year, 2015, Thank, you",https://soundcloud.com/milkychance/unknown-song-feat-paulina-eisenberg
166387698,Woodlock - The Garden,6 September 2014,19867,265,33,5,"woodlock, the g",https://soundcloud.com/andbeyond/woodlock-the-garden
62632696,Bottle,8 October 2012,10239,163,23,4,Folk,https://soundcloud.com/blanktapemusic/bottle
214633314,Shy Girls Ft. Tei Shi - Arrest Me (Noah Breakfast Remix),15 July 2015,663404,11362,1962,78,"Shy Girls, Tei Shi, Arrest Me, Noah Breakfast, Remix",https://soundcloud.com/noahbreakfast/shygirls
133367323,TEI SHI - NEVERMIND THE END (LIL SAD REMIX),6 February 2014,600019,8429,2237,159,;___;,https://soundcloud.com/lilsad/tei-shi-nevermind-the-end-lil
127616094,Closer (Tei Shi - Heart Shaped Birthmark Remix),3 January 2014,35864,540,102,10,"glitch-ambient, Remix, sample, ambient, orchestral, glitch, teishi",https://soundcloud.com/spiralssydney/closer-tei-shi-heart-shaped
103693313,Letting Go,2 August 2013,233758,3276,575,21,"Indie, acoustic, pop",https://soundcloud.com/saintraymond/letting-go
172276113,A Rush Of Blood,6 November 2015,254609,4307,983,41,Alternative,https://soundcloud.com/coastsband/a-rush-of-blood-1
130088113,Work It Out,18 January 2014,1342381,17059,2094,114,"knox hamilton, little rock, arkansas, indie, pop",https://soundcloud.com/knoxhamiltonband/work-it-out
106740141,Last Forever,23 August 2013,292859,2939,481,62,Last Forever,https://soundcloud.com/fenech-soler/last-forever
140329106,Feel Safe,2 February 2015,661164,11653,2737,234,Alternative,https://soundcloud.com/thisisallweare/feel-safe-1
92347741,I Sat By The Ocean,16 May 2013,1068726,17353,2248,400,,https://soundcloud.com/qotsa/i-sat-by-the-ocean
128196147,Dumb In The Sun,7 January 2014,14531,256,85,2,Rock & Roll,https://soundcloud.com/run-things/dumb-in-the-sun
45719022,Skrillex - Skrillex - Summit feat Ellie Goulding,8 May 2012,10082111,135562,19338,5201,Skrillex,https://soundcloud.com/skrillex/skrillex-skrillex-summit-feat
394385466,muốn iem là cụa ziêng mìnk - feat. nân. (Live),4 February 2018,1377365,17090,985,182,"Indie, chậm",https://soundcloud.com/hoanglongnger/muon-iem-la-cua-zieng-minkofficial-phe
173772143,Halo - Ane Brun,25 October 2014,3300453,45246,1449,524,,https://soundcloud.com/awk-v/halo-ane-brun
430541013,Pham Toan Thang - Duoi Chan Em La May,16 April 2018,499232,4287,233,23,"Pop, phamtoanthang, , duoichanemlamay",https://soundcloud.com/phamtoanthang/duoi-chan-em-la-may2
347332201,🌞,18 October 2017,1682697,18820,1187,214,?,https://soundcloud.com/tlinhww/chay-tron-mat-troi-ba-bop
21514105,Sementara,20 August 2011,8699270,102163,4321,1475,"Folk Rock, indie, indonesia, asia, jakarta, float, sementara, soundtrack, ost, acoustic",https://soundcloud.com/floatproject/sementara
163793122,Ada di Sana,19 August 2014,2774098,35038,1673,452,"danilla, demajors, orion, kuda, horse, hewan, animal, lafa, lafagreen, telisik, ada di sana",https://soundcloud.com/danilla-jpr/ada-di-sana
108688061,Sangkakala Kalbu,4 September 2013,549773,6146,361,128,"accoustic, lafa, sangkakala, kalbu, lafagreen, gelap, pilu, tuhan, jkt48, jakarta, bandung, pisang, keju, danilla",https://soundcloud.com/danilla-jpr/sangkakala-kalbu
100164855,Endah n Rhesa - Liburan Indie,8 July 2013,1539400,14335,457,111,"Indie, folk, rock&roll, goodmusic, favorite",https://soundcloud.com/edelweistyasayu/endah-n-rhesa-liburan-indie
431344152,Kehabisan Kata - Pusakata,18 April 2018,607457,6379,105,55,"Pop, Unknown",https://soundcloud.com/radio-indie/kehabisan-kata-pusakata
226595439,필요해 - 숨X블랙조,2 October 2015,25713,301,59,10,"soom, 안수민, 숨, 블랙조",https://soundcloud.com/soomz1/x-1
267058883,사랑에 살게 하소서,2 June 2016,27954,385,38,10,"wave, wave, slow jam",https://soundcloud.com/fakedbean/azhudfb87hc4
230906802,Make Up Love,31 October 2015,39548,309,15,0,서사무엘,https://soundcloud.com/cviamcwtp15j/make-up-love
280408356,Jay Moon (제이문) - Controlla Remix,29 August 2016,306233,4433,314,42,"Hip-hop & Rap, FlyJayMoon, Controlla, Remix, Drake, Jay Moon, 제이문, Up In The Sky, Prima Music Group",https://soundcloud.com/flyjaymoon/jay-moon-controlla-remix
263404275,무지개 (Rainbow),10 May 2016,166230,1534,91,37,"Hip-hop & Rap, 염따, 무지개, Rainbow, mood",https://soundcloud.com/yumdda/f5zz2au9ij8o
319432715,Desmond and The Tutus - What Am I Gonna Do With You [Preview],26 April 2017,6318,109,2,0,"Indie, Desmond and The Tutus, What Am I Gonna Do With You, Enjoy Yourself, Just Music South Africa",https://soundcloud.com/justmusicsouthafrica/desmond-and-the-tutus-what-am-i-gonna-do-with-you-preview
321107039,Desmond and The Tutus - Boogie Man (Faze Action Remix) [Preview],26 May 2017,1046,8,0,0,"Remix, Electronic, Desmond and The Tutus, Faze Action, Faze Action Remix, Synths, Remix, Remixes",https://soundcloud.com/justmusicsouthafrica/desmond-and-the-tutus-boogie-man-faze-action-remix
19253313,The Beast,18 July 2011,390885,6368,1100,84,,https://soundcloud.com/angusandjuliastone/the-beast
19253130,06 Hollywood,18 July 2011,172379,1856,223,11,,https://soundcloud.com/angusandjuliastone/06-hollywood
19253129,04 Just A Boy,18 July 2011,982570,13775,2008,109,,https://soundcloud.com/angusandjuliastone/04-just-a-boy
,Airplanes,27 November 2010,1009585,5680,860,90,"Indie, GorillaManor, LocalNatives, FrenchkissRecords",https://soundcloud.com/local-natives/airplanes
203633228,All's Well That Ends,3 May 2015,361860,5557,397,28,"Alternative, Indie Rock, Indie Pop",https://soundcloud.com/rainbow-kitten-surprise/alls-well-that-ends
203632791,Cold Love,3 May 2015,255349,3591,292,9,"Alternative, Indie Rock, Indie Pop",https://soundcloud.com/rainbow-kitten-surprise/cold-love
154341954,It Looks Sad. - Ocean,14 June 2014,207150,4338,688,81,"Indie, Rock, Emo, Pop",https://soundcloud.com/tinyengines/it-looks-sad-ocean
163109818,The Twilight Sad -  There's A Girl In The Corner,14 August 2014,366598,5089,714,117,"Indie Rock, Indie Rock, Alternative Rock, The Twilight Sad, There's a girl in the corner, FatCat Records, FatCat, Nobody wants to be here and nobody wants to leave",https://soundcloud.com/fatcatrecords/the-twilight-sad-theres-a-girl
173572650,Kruxe - Tre - Ors,24 October 2014,2688,50,7,1,bib,https://soundcloud.com/fijicat/kruxe-tre-ors
169146782,Beach Youth- Days,24 September 2014,289812,4156,528,27,"Indie, Band, record label",https://soundcloud.com/plasticfishrecords/beach-youth-days-1
186857959,Wake Up,20 January 2015,0,0,0,C,"themedics, wakeup, indierock",https://soundcloud.com/themedicsaus/wake-up
,Nosstress - Buka Hati,12 October 2011,3299479,36442,794,152,Accoustic,https://soundcloud.com/nosstress/nosstress-buka-hati
29258224,Pelangi,29 November 2011,1407163,14933,748,231,"Folk, pelangi, dialog dini hari, accoustic",https://soundcloud.com/dialogdinihari/pelangi
87810254,Diskusi Senja,14 April 2013,9345371,102660,2557,766,"Indie, Music, Indonesian, Skut",https://soundcloud.com/fourtwntymusic/diskusisenja
149623687,Kings & Queens,15 May 2014,307794,4112,419,0,"alternative , and, queens, kings&amp;queens, bootleg, Rascal, kings, sureshaker, music, psychotica, BR, overflow, sharks, sharp, Teeth, gorilla, dub, indie/alternative, dub/pop",https://soundcloud.com/bootleg-rascal/kings-and-queens
158349092,Yellow Mellow,12 July 2014,949283,14859,1467,40,"oceanalley, reggae, yellowmellow, psychedelicrock",https://soundcloud.com/oceanalley/yellow-mellow
257173271,Lemonworld,4 April 2016,385492,5895,578,31,"Rock, oceanalley, lemonworld, rock, reggae, dark, vibes, lost, tropics",https://soundcloud.com/oceanalley/lemonworld-1
221070414,Space Goat,27 August 2015,195759,2345,209,8,"purple #roots #surf, psych, reggae, psychadelic, oceanalley, cruise, chill, groove",https://soundcloud.com/oceanalley/space-goat
279452620,Skinny Legs,23 August 2016,47393,694,50,3,"Rock, Indie Rock, Indie Pop, Garage rock, surf rock, thevanns, Australia, skinnylegs",https://soundcloud.com/the-vanns/skinny-legs-1
,Shakey Graves - Roll the Bones - 05 Georgia Moon,1 January 2013,10115,97,5,0,,https://soundcloud.com/cupajaffer/shakey-graves-roll-the-bones-3
228238541,Mama Said,15 October 2015,431710,7361,1006,51,"Blues, Jazz, Folk, Roots, London, Ontario, Canada, Indie, Beatnik, Travel, Country, Outdoor, Old",https://soundcloud.com/catclyde/06-mama-said
451993881,Nocturne,1 June 2018,80540,1263,88,12,Blanco White,https://soundcloud.com/blanco-white-1/nocturne
513417240,Khruangbin - The Number 4 (Live at XPN),13 October 2018,7359,147,9,1,,https://soundcloud.com/wxpnfm/khruangbin-the-number-4-live-at-xpn
10671480,Into Black,17 February 2011,489070,7446,887,79,"Alternative, blouse, into, black, captured, tracks, portland, oregon",https://soundcloud.com/blouse/into-black
58163189,Everything Is Embarrassing,31 August 2012,2366889,31009,6547,458,"Sky ferreira, everything is embarrassing",https://soundcloud.com/skyferreira/everything-is-embarrassing-ft
,Kisses - Kisses,29 October 2010,22434,312,34,0,,https://soundcloud.com/this-is-music/kisses-kisses
,Forever,3 February 2012,1157618,14560,2949,363,"Alternative Rock, Haim, Haim music",https://soundcloud.com/haimtime/forever
136616548,If I Could Change Your Mind,25 February 2014,548251,10630,2733,216,"haim, if i could change your mind, days are gone, iiccym",https://soundcloud.com/haimtime/if-i-could-change-your-mind-2
15992989,Renovasi Otak,27 May 2011,610821,6670,257,41,Folks,https://soundcloud.com/dialogdinihari/renovasi-otak
16075670,Senandung Rindu,28 May 2011,719045,6583,332,22,Folks,https://soundcloud.com/dialogdinihari/senandung-rindu
25039193,Pohon Tua Bersandar,8 October 2011,655168,5751,253,31,"Folk, dialog dini hari, pohon tua",https://soundcloud.com/dialogdinihari/pohon-tua-bersandar
6511272,Aku Adalah Kamu,29 October 2010,1501144,18100,830,226,,https://soundcloud.com/dialogdinihari/aku-adalah-kamu
15975388,Pagi,26 May 2011,1382376,16705,611,112,Folks,https://soundcloud.com/dialogdinihari/pagi
151891501,The Bird & The Cage,30 May 2014,337,5,0,0,"lions and lambs, the bird and the",https://soundcloud.com/lions-2/the-bird-the-cage
48240569,Beach Baby,1 June 2012,978545,10591,1082,35,"Alternative, boniver, bloodbank, beachbaby",https://soundcloud.com/neweverymorningmusic/beach-baby-bon-iver
220334599,Vance joy- great summer (original audio),22 August 2015,103673,1283,99,1,"AudioCopy, CloudSeeder",https://soundcloud.com/senseless-nothing/vance-joy-great-summer
3403925,Wooden Heart,12 June 2010,85275,880,98,15,Talk Music,https://soundcloud.com/iamlistener/04-wooden-heart
236440930,Fields,8 December 2015,25501,475,136,6,"venus , folk",https://soundcloud.com/yumyuckyumyuck/fields
424475634,This Means War,5 May 2018,128662,1089,33,5,"Indie, Indie Rock, Rock, Pop, Chill, Party",https://soundcloud.com/clonesofclones/this-means-war-1
258953437,Thunder,14 April 2016,3499548,50712,1976,374,loudlikethunder,https://soundcloud.com/shaedband/thunder-shaed
342420781,Green Doesn't Look Good On You,15 September 2017,78306,742,31,4,"Alternative Rock, Alternative Rock, Indie Rock, college, Indie, alternative, Los Angeles, Washington DC",https://soundcloud.com/lordwilling/green-doesnt-look-good-on-you
285626209,Beautiful,2 October 2016,276259,4345,256,22,Indie,https://soundcloud.com/clonesofclones/beautiful-1
122899544,Ed Sheeran - I See Fire (Kygo Remix),3 December 2013,77350036,1147008,143504,14463,"Kygo, Ed, Sheeran, I, See, Fire, Kygo, Remix, Melodic, Deep, House, Chillout, Relax, Chill, Electronic, Music, The, Hobbit",https://soundcloud.com/kygo/ed-sheeran-i-see-fire-kygo
2759599,The Shins - Sleeping Lessons (RAC Mix),5 May 2010,773388,7445,1282,100,"Indie, the, shins, rac, mix, sleeping, lessons",https://soundcloud.com/rac/the-shins-sleeping-lessons-rac-mix
108342495,CAMPFIRE,2 September 2013,1179282,10598,1795,196,Indie Pop,https://soundcloud.com/satellitestories/campfire
97604034,03 daftside - give life back to music,20 June 2013,685583,4115,570,216,,https://soundcloud.com/daftside-2/03-daftside-give-life-back-to
344713253,Run The World!!!,30 September 2017,125120,2431,57,44,"Indie, indie, Alternative, day, glow, sloan, struble, reece, myers, silverpants, mcgee, pop",https://soundcloud.com/dayglowmusic/run-the-world
511910421,Hot Rod,10 October 2018,2324153,39298,675,615,"Indie, dayglow, fuzzybrain",https://soundcloud.com/dayglowmusic/hot-rod
511910364,Fair Game,10 October 2018,138781,2515,47,25,"Indie, dayglow, fuzzybrain",https://soundcloud.com/dayglowmusic/fair-game
