user_id,full_name,username,track_id,followers_count
17928144,Ryan Caraveo,Ryan Caraveo,181833393,28714
206908846,null,DJ Khaled,319649618,228519
4409148,Phivestarr  Productions,Phivestarr Productions,115653363,4727
214363415,null,Eminem,256256917,1092957
171095,null,Luke Christopher,184695140,73184
1642029,Drew Taggart & Alex Pall,The Chainsmokers,309377534,1118301
903649,Snoop Dogg,Snoop Dogg,294566476,1014883
4614033,Does.Real. A$$.Music.,Shelley FKA DRAM,282048751,184975
7436630,Future HNDRXX,Future,307949010,9972112
247784448,null,YoungBoy Never Broke Again,435833049,1667587
752775265,The Plug,NycUnreleased,732040216,553
247784448,null,YoungBoy Never Broke Again,435833091,1667587
247784448,null,YoungBoy Never Broke Again,488208621,1667587
661052643,Florida Music plug 2nd page,Florida Music plug 2,722983552,4551
132004414,BABY JESUS,Baby Jesus (DaBaby),564634053,692082
247784448,null,YoungBoy Never Broke Again,693792229,1667602
247784448,null,YoungBoy Never Broke Again,721992169,1667587
661052643,Florida Music plug 2nd page,Florida Music plug 2,721285555,4551
336657063,Eklass 4k,3klass,625164807,23
447225906,LPB POODY,LPB POODY,505852767,40722
261376591,Jackboy Sg,1804JackBoy,333111794,91793
299000677,Rico Cartel,Rico Cartel,742867852,12810
714765313,null,438 Tok,693813478,996
34738457,null,Ty Dolla $ign,212039125,419976
7436630,Future HNDRXX,Future,196216507,9972112
7436630,Future HNDRXX,Future,185913096,9972112
42994431,Metro Boomin,Metro Boomin,163593794,683130
7436630,Future HNDRXX,Future,197729979,9972112
1078461,October's Very Own,octobersveryown,216846955,2860623
38863592,Kevin Gates,Kevin Gates,140228818,791652
38863592,Kevin Gates,Kevin Gates,181540788,791652
38863592,Kevin Gates,Kevin Gates,180568138,791652
38863592,Kevin Gates,Kevin Gates,181540786,791652
35225382,null,FettyWap1738,142870331,645445
7436630,Future HNDRXX,Future,197729975,9972108
9564709,Anthony Ingram,D2GDAGREAT,196344352,571
9564709,Anthony Ingram,D2GDAGREAT,196344260,571
2765268,null,Psymun,116116286,29567
94398961,null,risky patterns,197805694,12557
113994244,null,₪ jetson,178827755,43864
9896253,null,Andrew Luce,198745595,99665
28682753,null,koji.,174035398,19848
28682753,null,koji.,198216356,19848
433337,null,ackryte,198561950,17190
73030790,null,BLVNT RECORDS,198525507,34287
27053630,Nathan Shaw,EKALI,198935785,208719
100093421,f.k.a. Kolada,Sava Sosa,198184490,2463
119580344,null,fᴸᴼᴿᴵᴰᴼᴹᴵ,192282695,8064
102591188,Marco Che,The real Marco Che,199754049,204
102591188,Marco Che,The real Marco Che,199754042,204
15017483,Migos,Migos,189617583,1304826
7436630,Future HNDRXX,Future,185913093,9972112
1078461,October's Very Own,octobersveryown,257461530,2860615
1078461,October's Very Own,octobersveryown,257461521,2860615
1078461,October's Very Own,octobersveryown,257461517,2860615
1078461,October's Very Own,octobersveryown,257461491,2860615
1078461,October's Very Own,octobersveryown,257461465,2860615
1078461,October's Very Own,octobersveryown,257461438,2860615
1078461,October's Very Own,octobersveryown,147881425,2860624
78689548,Lance McGonigle,Lance McGonigle,288048315,429
14667229,null,@imthornhi on ig,260839026,2760
123298205,Laurentz  Locke,Laz207,268090396,845
3197094,bryson tiller,brysontiller,170155170,1077663
42994431,Metro Boomin,Metro Boomin,209415034,683130
40174345,null,Travis Scott,239793308,2079750
235468130,High,The High Society,277971445,18877
34738457,null,Ty Dolla $ign,278998891,419973
34738457,null,Ty Dolla $ign,230694819,419973
6969243,Chance The Rapper,"""Chance The Rapper""",266129639,1888492
6603343,Tunji,Tunji Ige,232082651,47561
40042849,M S,Nilo,229804732,339
31106061,null,RichHomieQuan,186099480,125317
31106061,null,RichHomieQuan,72355507,125317
7436630,Future HNDRXX,Future,211452746,9972108
55304120,Trap Music,Futuristic Trap,144918181,6822
102864068,Super IndyKings,SuperIndyKings,186383932,213
38863592,Kevin Gates,Kevin Gates,227010461,791652
38863592,Kevin Gates,Kevin Gates,181540798,791652
34317765,null,BeatsHHC,77013547,815
38863592,Kevin Gates,Kevin Gates,101002956,791652
38863592,Kevin Gates,Kevin Gates,181540800,791652
38863592,Kevin Gates,Kevin Gates,181540782,791652
38863592,Kevin Gates,Kevin Gates,140228812,791652
30597862,Chief Keef,ChiefKeef,170691145,477302
30597862,Chief Keef,ChiefKeef,170626319,477302
30597862,Chief Keef,ChiefKeef,189079361,477302
26482329,A$AP Rocky,A$AP Rocky,64506899,3360006
748315,Mark Griffin,Mark Griffin,2267523,609
52786933,Jackpot Media,JackpotMedia,104485079,560
32170637,null,Nicki Minaj,74560097,592696
91875479,Digital Trapstars,Digital Trapstars,152828822,121474
17364968,Ludacris,Ludacris,96900795,98199
17364968,Ludacris,Ludacris,88570178,98199
17364968,Ludacris,Ludacris,92647869,98199
1907351,e One,eOne Music,118733227,38431
17467375,LIL  JON,LIL JON,148279023,132288
1566257,Smarty Jones,SmartyPJones,4806188,122
56373924,null,Dedication 5,108311990,24445
8329585,Pusha Ton,Pusha T,159199102,8192621
45469671,ACE HOOD,Ace Hood,180124454,139617
119905839,null,MadeinTYO,213006897,375256
69676909,Rae Sremmurd,Rae Sremmurd,262672465,589106
2424825,wes walker,Wes Walker,127154852,15811
30157446,null,Mike WiLL Made-It,240412174,209718
42994431,Metro Boomin,Metro Boomin,263891143,683130
717491,null,Kronic,154696577,48008
199197,Steve Aoki,Steve Aoki,18394880,4149067
92951160,null,Mafia,151220766,1232
811615,null,jacobg1496,2251255,357
150011089,The Americanos,The Americanos,206228715,2802
6969018,Tyga,Tyga,139967804,455109
6969018,Tyga,Tyga,135427377,455109
315462188,null,DRIPSET®,349199233,1993
284890645,null,User 68734562,414040254,79
6506837,null,Duwap Kaine,312396967,137502
159502671,null,GrownBoiTrap,436189773,11999
159502671,null,GrownBoiTrap,412626171,11999
159502671,null,GrownBoiTrap,426417468,11999
200421143,D Savage,D Savage,306446929,194007
315689464,null,LEAN©,469552767,27964
8973242,Jeezy,Jeezy,285267223,104036
165167292,Ricky Childers,Ricky Childers,372370868,35
75088315,null,Anti,325926208,92
267795863,null,NINTHDIVISION,333140946,896
39692687,MikeSherm,Mike Sherm,442775436,117443
453769875,SSG Splurge,SSG Splurge,458012091,44012
1473005,null,Benasis,175570035,95060
8852761,null,dom $,52751048,2371
22239640,Boi1dacom,boi1dacom,65397614,2435
77342827,null,OB OBRIEN,181404648,66145
34614727,ACTION  BRONSON,ACTION BRONSON,193829854,229710
101994252,null,Hegemon: XXX,176488057,208188
8261905,Muse,Muse,34508873,641124
4513332,Príncipe Discos,Príncipe,194977581,18299
40351414,Buygore,Buygore,197306410,569755
23525653,Miguel Garrido,Pine Star Productions,60467340,9
55041348,Wiz  Khalifa,Wiz Khalifa,195055773,1217469
9942298,Pitbull,Pitbull,190628327,389599
177253522,Queen Naija,Queen Naija,377400830,224688
173478549,Qismat Shah,Qix,331247540,33
197179307,? ?,yafav.soundss,334641485,73
41930558,Carter X,CarterX,325137148,611
321744338,null,Hip Hop,335720235,1833
170925395,null,Summerella,345550613,101577
176721365,null,Hannah Antonia Poole,327899893,471
142535758,null,Mya,218152891,362
169191943,Tank,Tank,219934523,42332
350574149,Layton Greene,Layton Greene,357859070,110103
247587176,Christopher Sails,Chris and queen,282467045,34166
86609471,Wade Freeman-Smith,Almighty Free,260175086,127
118017291,Nick Santana,YBN Nahmir,338900157,356873
9806257,Marvin Dark,MARVIN DARK,218554857,18552
14730,maddecent.com,Mad Decent,262520549,6015107
312963,#HDYBYZ,Flosstradamus,201105629,5882315
164798692,Wildfellaz,Wildfellaz,222933798,64802
1377057,IGA Music,Interscope Records,62692568,825617
834442,null,DJ SLIDER aka SLIDA,14296200,1725
4904351,David Guetta,David Guetta,15913549,2395682
11797934,OWSLA,OWSLA,181709550,3655206
17467375,LIL  JON,LIL JON,156442257,132288
335414,null,MAKJ,137889301,249360
33282650,null,HDB,212018695,970
2342560,Shiniyah Thompsom,niyahhbabyee,7773542,52
247083240,null,WSOUNDS| Hip Hop,278056352,360
72181005,Kodak Black,Kodak Black,268562426,1491626
7436630,Future HNDRXX,Future,185913087,9972108
38863592,Kevin Gates,Kevin Gates,180574508,791652
245653032,Henry Tune,Henry Tune,319496673,80
283182027,Char'Ryce French,Char'Ryce French,314197462,21
99685284,null,Post Malone,290414336,1838901
99685284,null,Post Malone,294691803,1838899
2638734,null,Big Beat Records,318862502,750817
34785348,Smash  O'Leary,Pack Swayze,136868932,13307
122760163,YFN Lucci,YFN LUCCI,298120035,274530
103079438,JUICY J,TheJuicyJ,237611528,78851
19697240,YMCMB,YMCMB-Official,75232473,8472334
2273232,null,webizkidz,9425953,95
546206,null,Atlantic Records,39009302,405422
58894400,null,cam,191440639,147
2118633,Mr. DUI,Mr. DUI,226672485,931
66776766,tony rizzi,tonytherapper,234912871,387
31106061,null,RichHomieQuan,207901093,125317
53533821,J.R. Donato,J.R. Donato Music,238845501,15830
55041348,Wiz  Khalifa,Wiz Khalifa,143145215,1217469
38759630,null,Don_Lu,173868394,2703
40174345,null,Travis Scott,163746375,2079750
67962887,Rich The Kid,Rich The Kid,161857764,541774
69676909,Rae Sremmurd,Rae Sremmurd,165018741,589108
95842563,null,+,161381026,27
41298739,Maco Mattox,OG Maco,162900626,122807
38863592,Kevin Gates,Kevin Gates,137717603,791652
26132755,Thraxxx Gang,Thraxxx-Files,130764687,4289
6891136,Flatline,@TheDjFlatline,158018349,592
27304514,Kushy ThaG0AT,KushyTha🐐,66117990,2625
41298739,Maco Mattox,OG Maco,162901676,122807
17211875,null,abnormalwill,98262176,6519
42342906,I'm Your Daddy,Ca$h Out,168943150,52450
95783028,null,FabTracks,151295858,5089
30597862,Chief Keef,ChiefKeef,152833291,477302
30597862,Chief Keef,ChiefKeef,145568954,477302
16479041,Snails Music,SNAILS,194231969,284322
956458,Gordo,DJ Carnage,64896257,608882
176588,null,Datsik,195014110,3756701
14730,maddecent.com,Mad Decent,194556977,6015107
14730,maddecent.com,Mad Decent,195472415,6015107
23613,null,BENZI,195393372,107587
5717310,Yellow Claw,Yellow Claw,194360758,632788
18217449,Lock and Load,Firepower Records,196330750,116356
364118,Tony Cook,cookiemonstatc,185999267,82132
11797934,OWSLA,OWSLA,174104849,3655206
16479041,Snails Music,SNAILS,195707956,284322
5649990,Yogi,YOGI,173285965,54737
670089,null,DJ SNAKE,75313755,964691
103952090,L D R U & Yahtzel,Carmada,199505299,42143
22213770,null,Shady Records,165189503,8162898
15330743,B.o.B,B.o.B,214182363,8050807
1819793,UMPG,UMPG,5735745,3647
4142915,Rob Holley,djrobtech,15753008,936
43204747,milan aulakh,aulakh3d,104862818,1072
1877052,suger cane,nae lacour,5950385,213
57111688,Jamieson,JamiesoN,166876215,991
35174545,Nikola Dimitrov,NIXON,78293894,449
285391,null,Stylust,1889668,50681
546206,null,Atlantic Records,39546051,405422
9026674,Liam Moir,BoyMakaveli,28282231,800
11189706,Anna Cudi,Anna Cudi,68707573,570
4309553,Sean Lai,S E A N ✗ L A I.™,14038648,216
12430800,ndlrx,Luka Liparteliani,44429503,528
11516191,Damion Thomas,Damion C. Thomas,132174301,631
279495,Edy Tribal,Edy Tribal,1031949,1750
21662827,Aniee Gonzalez,A'187,101632096,2927
39904322,null,Strange Music Inc Official,201700449,98045
39904322,null,Strange Music Inc Official,102068007,98045
31851750,MD SHn,MDSHN_,119813974,663
39904322,null,Strange Music Inc Official,141914270,98045
35356166,null,IllsenOne,83361371,538
1222172,Sermon Donaldson,SermonsDomain,55805838,699
9478553,Justin Case,Darth Opium,103912809,891
22471781,Lincoln Palambiano,Lincoln Palambiano,63354948,446
886450,null,vital,2527362,591
39904322,null,Strange Music Inc Official,228219156,98045
43733684,Michael Doerr,Michael A Doerr,112861443,197
43793581,null,JP_405,158525775,92
6347259,Cezeo Maserati,Cezeo Maserati,144153510,138
41072027,null,user314693144,86505251,24
4142915,Rob Holley,djrobtech,37717984,936
27734830,null,AfterPlatinum,101601340,53
4371329,null,EMPIRE,107329795,136651
23695960,Juicy J,Juicy J,132036739,1173104
90493014,null,JayTrackz,146993378,6228
20588797,null,user241229970,53469521,487
20588797,null,user241229970,53469526,487
9031681,Big K.R.I.T.,BIGKRIT,168012993,8066399
20588797,null,user241229970,53469518,487
21305,The FADER,The FADER,34709631,147705
111411692,null,Big Mota 350MOTA,240310545,1368
108497049,null,Young_Dolph,181786203,123646
447225906,LPB POODY,LPB POODY,979412155,40722
31870164,null,yours_truly514,265426477,144
276810477,fuck soundcloud,richter is green,321210827,470
221385469,Megan,Megan Thee Stallion,932670964,316005
785423131,Dess Dior,Dess Dior,867588445,1267
173806266,Trina,Trina,773723494,14557
42335985,Jucee  Froot,Jucee Froot,763940635,21489
476674371,null,Big Boss Vette,937283737,9324
173806266,Trina,Trina,324148176,14557
277491443,null,Stand On it,1026643492,975
95027725,Cassy Love,CeeluvFozzi,151431513,27
11941486,Mechelins Kaleolani,Mechelins,58262798,534
633925278,Petty Levels,Petty Levels,941629429,7271
139404529,null,Notorious B.I.G.,232952571,122422
126266738,Rubiana,Rubi Rose,693935155,32458
148046732,null,Cheeze Beatz,201474980,4630
5958931,MEEK MILL,MEEK MILL,208651339,544521
1078461,October's Very Own,octobersveryown,125311222,2860616
29649724,Antoine,P.O.G.,78964496,82
35225382,null,FettyWap1738,185099555,645447
48650690,Brandon Gebbia,Brandon Gebbia,188228105,235
43000230,null,DJ Marko,213609897,253
546206,null,Atlantic Records,53051721,405423
15017483,Migos,Migos,213667121,1304824
170150626,null,BetterThanGood,222170503,5397
14589276,yung gordon,YUNG GORDON,100554055,4655
92816374,PJ CEO,Talibandz Entertainment,231755703,15436
92816374,PJ CEO,Talibandz Entertainment,271997525,15436
2846816,null,kph,9507154,1305
617458,null,user9978117,1646533,178
14103572,WILIE JACKSON,WhoDatWill93,60512218,471
14804734,null,WATCH THE DUCK,173400782,14083
58097367,Dominick Jones,DT-Man,149811077,261
118232552,John Fisher,J fizzle,176490136,582
1377057,IGA Music,Interscope Records,71673790,825617
17276853,Marek Gluszak,DJNewBoost,74687724,626
8973242,Jeezy,Jeezy,283081014,104036
1196374,Fresh Dop3,FreshDop.blogspot.com,3514920,52
153080614,null,user450813596,209068391,43
38863592,Kevin Gates,Kevin Gates,334047918,791653
38863592,Kevin Gates,Kevin Gates,181540799,791652
14306343,Kevin Sirinavin,Kevin Sirinavin,50238194,656
26470406,Q Narongwate,Q Narongwate,198926347,397
55520919,An Apple,An Apple 3,113340349,67
185102230,thanachote kamolmart,thanachote kamolmart,231939589,4
50419594,MusicLibary Thailand,MusicLibary Thailand,228570500,3343
20272671,null,istylewoody,170698038,46
119915423,Natchester Utd,Natchester Utd,179924488,61
37241616,null,Chil chil song 2 ™,224371729,2362
32232952,null,Chil chil song ™,123322418,4694
142190282,Phaisan Chalasin,Phaisan Chalasin,196955816,160
42768358,Nuy MuSicemia,MuSicemia,117117962,326
28842881,Nattawat Tubtimtong,Nattawat Tubtimtong,231096982,22
53677888,Love Songs,EMOFFICIAL,114221988,2183
121489541,ole zii,ole zii,242398953,91
97665014,mint lsg,mint lsg,152794770,191
26316833,Kennedy  Jones,Kennedy Jones,107403546,82442
305413,Zeds Dead,Zeds Dead,148537774,6011850
8553751,null,Monstercat,135691386,1078971
15526565,null,Charity Strike,110733933,21238
12148579,Major Lazer,Major Lazer,118555283,4224742
82285444,null,Earth,148091448,328152
462658,null,Zedd,124353675,4263139
16730,diplo,Diplo,41788865,7102931
16730,diplo,Diplo,73463758,7102931
14801,BRO SAFARI,BRO SAFARI,135305728,381415
1094882,John Dadzie,12th Planet,91043241,190962
35945,Figure,Figure,88882355,215592
856062,Sonny Moore,Skrillex,2429025,6497280
19328797,Jack Conte,jackconte,86979488,14407
1996769,null,onefelloff,11176598,136
1377057,IGA Music,Interscope Records,66813334,825617
12148579,Major Lazer,Major Lazer,118565656,4224742
16131431,Adam Darby,Knuckle Children Music,126488414,5723
1267031,Zach Ingram,ingrvm,104388975,2429
71944605,null,Golden Features,135270606,67489
5717310,Yellow Claw,Yellow Claw,80337564,632789
44017071,Planet Oasis,Just A Gent,121324112,155121
44093726,Thomas Purcell,Wave Racer,111169497,147575
3679878,Hansel Thorn,Hansel Thorn,93328806,12728
373114,null,Keys N Krates,75619140,300973
34738457,null,Ty Dolla $ign,99242920,419973
14627508,Jeremih,OfficialJeremih,149398293,232797
4371329,null,EMPIRE,90211175,136651
31106061,null,RichHomieQuan,72356237,125317
31106061,null,RichHomieQuan,72355998,125317
49716819,null,BossMagPromo,99396323,4550
74260559,Cory James,Cory Jamez Tracks,138068955,4378
31106061,null,RichHomieQuan,72357611,125317
67999581,null,"ENTERTAIN""EM""",122569059,12075
31106061,null,RichHomieQuan,72356409,125317
7458854,null,Jacquees,132356273,446670
45182752,Str8 Bangerz,Str8Bangerz Hit's,94364322,27421
67999581,null,"ENTERTAIN""EM""",122570477,12075
19697240,YMCMB,YMCMB-Official,103563979,8472334
29460545,Don P,Don P,69494991,888
2171095,Top Dawg Ent,TopDawgEnt,120911249,1491024
1377057,IGA Music,Interscope Records,43570433,825617
5958931,MEEK MILL,MEEK MILL,64377498,544521
11180955,Chris Brown,Chris_Brown,156330625,6292572
12229231,Usher Raymond,Usher,170339902,515001
31924241,Kid Ink,Kid Ink,166806576,344134
12229231,Usher Raymond,Usher,37727580,515001
15305282,Xavier Dotson,ZaytovenBeatz,183906244,60162
447255,null,YKMusic,1117792,409
11180955,Chris Brown,Chris_Brown,140772225,6292572
11605306,Andrea Velarde,Fer_2010,35478223,594
10433686,Cezar Chua,chuzar,32358260,310
11180955,Chris Brown,Chris_Brown,167406244,6292572
41323784,Lil Bibby,Lil Bibby,158804753,144797
1377057,IGA Music,Interscope Records,28558308,825617
10799396,Skylar Jaden,Skylar Jaden,49443823,226
1377057,IGA Music,Interscope Records,28558307,825617
1377057,IGA Music,Interscope Records,28558311,825617
1377057,IGA Music,Interscope Records,28558305,825617
43017819,Jasmine Clarke,jasmineclarke,127633826,3341
10258749,kadijah williams,Kadijah407,59378817,1236
2680003,dj fuji,DJ_FUJI_TRILL,33158344,1205
18376707,Rich InTelligence,RichInTelligence,58706621,197
1377057,IGA Music,Interscope Records,67714066,825617
546206,null,Atlantic Records,39540776,405422
21162005,Stephen Luong,stephenluong,137668718,291
19740851,Inside TheMedia.com,InsideTheMedia,84919505,77
19577099,null,Exceptationsltd,58849898,207
47473146,Joyner Lucas,RealJoynerLucas,327193809,226971
19697240,YMCMB,YMCMB-Official,62346736,8472334
117923669,Nikki Eaddy,MzKitty0420,185990496,185
461666,null,James Funco,10635462,109
28357210,DJ Smallz,djsmallzsoundcloud3,76348642,891
9230373,John Robinson,John Robinson 7,84657989,222
2778084,null,lilwaynefacebook421,9725645,318
16693687,null,Dj Lucher,78109635,373
25510667,Devontrez Jackson,Tre Jackson,93424812,296
18009633,Impala PSI,ImpalaPSI,48491913,221
46258027,null,SDotWillz,128730361,774
34726551,null,Fre$h Hip Hop,82434067,23295
9186371,Louis Scott,djblacknwild,40030270,368
9230373,John Robinson,John Robinson 7,41529621,222
68929847,Hezekiah Word,grxv3wxrd96,173836976,112
84410867,The Sauce Factory,TSF Sauce,172781392,23588
84410867,The Sauce Factory,TSF Sauce,177913353,23588
5563910,Dj Young Samm,djyoungsamm,161152558,847
84410867,The Sauce Factory,TSF Sauce,179562076,23588
10268807,Glo Gang,@GloGangUpdates,129727630,24179
30597862,Chief Keef,ChiefKeef,132958631,477302
30597862,Chief Keef,ChiefKeef,181738982,477302
14053376,Audio Push,Audio Push,185206328,62428
93892570,AJ Branchaw,The_Milk_Man32,163461612,1784
41298739,Maco Mattox,OG Maco,195610808,122807
41298739,Maco Mattox,OG Maco,191329270,122807
3199058,Isaac,DaFranchize13,10674825,82
49051224,Larry June,Larry June TFM,193950489,57245
17235379,null,Orlande Guerreiro ᵘˢᵃ,123117173,4496
305413,Zeds Dead,Zeds Dead,202933353,6011850
23825302,rylie morrow,your dads favorite rapper,110470176,183
58460,Hopscotch,hopscotch,139424399,4407
21582,null,SON OF KICK,203137010,38200
12148579,Major Lazer,Major Lazer,201650123,4224744
3398477,Sam Vogel,JAUZ,202886384,485326
32430006,null,No Tomorrow Recordings,88981857,14903
27716784,Division Recordings,DIVISION,156117951,27526
4562420,null,Krewella,91969663,3962695
5042148,Knife Party,Knife Party,48271252,782063
116681,null,NOISIA,15784497,3950767
60663,Asaf Borgore,Borgore,86236846,3827452
11797934,OWSLA,OWSLA,51683207,3655206
512632863,Drippy Nae,Drippy Nae,506358912,35
11877500,King Slime,Young Thug,279487704,1075560
722400244,null,Lowkey Rod Wave,871674937,1511
328517697,DJ Frisco954#2,DJ Frisco954#2,859337671,8897
409428348,null,LegendaryFastFunks4,865576795,2047
474722229,null,New Era Promotions Official,856476241,673
211547867,null,“unknown sliders”,835041025,422
753170440,null,FLORIDABOYENT😎🚨🔥⚠️,864145174,296
814293535,null,YoungZoeTvENT.Lit1,805879513,276
753153664,Kervens Felisnor,BrowardCountyfunks,797794564,146
722400244,null,Lowkey Rod Wave,871683562,1511
722400244,null,Lowkey Rod Wave,871678459,1511
674175323,DJ Frisco NoCap,DJ Frisco NoCap,859310125,888
278552290,null,DJ Fetti Fee,784511878,17154
324357601,Dick Gregory,XAY THE DJ,336825182,887
186088724,null,Styles&Complete Remixes,232607331,9455
40351414,Buygore,Buygore,186819860,569755
206811092,Redman & Jayceeoh,1000volts (Redman & Jayceeoh),263948622,17070
27111815,Nicholas Miller,ILLENIUM,229291962,550046
183611,JK Soul,JK Soul,266159713,7924
14730,maddecent.com,Mad Decent,238910299,6015107
825822,DJ 4B,4B,237136090,134307
4411,null,Gramatik,103193143,556451
214996924,Lefty,Helper,256617987,28615
13276960,Tony Fresch,DR. FRESCH,255846290,158067
4411,null,Gramatik,254819661,556451
4411,null,Gramatik,254819434,556451
4411,null,Gramatik,254819609,556451
243484993,TK Kravitz,TK Kravitz,317005604,21662
50758369,Trey  Songz,treysongz,265883920,143849
78523231,Michael Tuise'e,Michael Tuise'e,171129745,168
19077705,Yo Gotti,YoGottiKOM,53808957,154236
100620745,null,"Trappin, Dabbin & Rappin",232929437,5713
207004838,MoneyBagg Yo,MoneyBagg Yo,290464911,316863
6010584,null,GoldLink,328477387,253521
326125265,tmp38612,TMP954GANG,338447115,281
2982659,Gucci Mane,Gucci Mane,337861748,893090
19577726,New Shit,New Shit,61284081,3089
4409909,August Alsina,AugustAlsina,76422312,1059666
55041348,Wiz  Khalifa,Wiz Khalifa,336155814,1217469
44646566,Derez De'Shon,Derez De'Shon,315701437,39986
7458854,null,Jacquees,307149744,446669
72181005,Kodak Black,Kodak Black,337499778,1491634
21366451,Jimmy Jam,Jimmy Jam 4,60192071,3142
13413506,Rittz,Rittz,39330899,42992
4348309,Ceza,medceza,14640154,6350
14205588,Rap-Up.com,Rap-Up,87171614,9333
13413506,Rittz,Rittz,39328550,42992
39904322,null,Strange Music Inc Official,164865855,98045
13413506,Rittz,Rittz,39329747,42992
39904322,null,Strange Music Inc Official,161255343,98045
22858008,null,bengahh,114352159,2255
691285,Rachel,rayray4290,4305175,247
65723104,null,...,151692318,129822
40174345,null,Travis Scott,93264020,2079751
27559805,The Game,jesuspiece,69751510,9770
19850409,DJ Drank,DJ Drank,52647291,1016
18971533,null,theryanshoaf,50236566,21
35168998,null,BadBoy-HitsOnHits.com,85835737,373
81353177,Cam,Cam,151162459,1410
30509046,null,CR-MGK,71320906,2951
119436483,null,mellybergman,173445507,46
43175473,Boyan Koops,Boyan Koops,162280058,158
21580015,null,DFBEATS,98398009,555
4591808,Skizzy Mars,Skizzy Mars,84909910,253142
4591808,Skizzy Mars,Skizzy Mars,84933727,253142
4591808,Skizzy Mars,Skizzy Mars,156152520,253142
4591808,Skizzy Mars,Skizzy Mars,135491867,253142
4591808,Skizzy Mars,Skizzy Mars,160167231,253142
4591808,Skizzy Mars,Skizzy Mars,166391392,253142
19203263,UpbeatMusic,UpBeatSound,50823402,427
8883343,Louis,mlrx,45478774,2970
39006678,null,Blackout Music NL,230333709,54088
43045563,Pierre B,Raizen,241291775,122
9680015,null,Cruel Reaction,244103897,7027
957965,null,Fourward,105743512,24879
18217449,Lock and Load,Firepower Records,248179531,116356
3446998,Andy C,ANDY C ram,210030955,106542
38804058,Triin L,Triin L,166799023,31
52251,Steve Jefroy,spearheadrecords,130714342,37799
971259,Will Keen,Keeno,188003408,28450
4659788,Rubacava Radio,Gran Calavera,186764609,4000
2775728,Mainframe  Recordings,Mainframe Recordings,186941989,12249
108959081,Johannes Uwe,Air.K & Cephei,225195956,2645
434854,RAM Records,RAM Records,52484255,125339
933291,AudioPorn Records,AudioPorn Records,214004615,22138
12736370,rinse.it,RINSE.iT,218916370,1687
107010237,null,"Lil Yachty, RD, Lil Boat",296729195,932521
13327861,Young Murda,Murda Beatz,276081126,144937
107010237,null,"Lil Yachty, RD, Lil Boat",276043478,932521
12891691,null,smokepurpp,249697556,631379
5736626,Flatbush ZOMBiES,Flatbush ZOMBiES,125176495,626844
5736626,Flatbush ZOMBiES,Flatbush ZOMBiES,125176506,626844
5736626,Flatbush ZOMBiES,Flatbush ZOMBiES,125176499,626844
2171095,Top Dawg Ent,TopDawgEnt,83816956,1491023
53638730,null,alttennyson,105414243,5116
45941810,Brandon Robinson,Mufasafromda9,97787181,3919
80176579,null,Aha Gazelle,268814682,18693
40272945,null,Tripswitch XM,144258563,139
10705228,MONSTERS,POKLYPZ,144259677,7104
4626445,8Bit DnB,8BitDnB,144255858,828
2420582,Michal Mimo Milučký,MIMO,145474759,699
771684,Viper Recordings,Viper Recordings,143769114,120810
39140,Paul Bondy,InsideInfo,112927111,32066
39140,Paul Bondy,InsideInfo,99394023,32066
9843,specimena.com,Specimen A,82532092,209301
158774,null,Electrique Avenue,81360081,867107
8553751,null,Monstercat,144593934,1078971
2698032,Alex  Mallows,Protostar,119520151,20109
29456,Evol  Intent,Evol Intent,140000403,48085
14801,BRO SAFARI,BRO SAFARI,124142519,381415
386410,null,The Others,140216954,12884
386410,null,The Others,17163552,12884
53060507,null,Fox Man (PsykoBass),156607560,11255
53060507,null,Fox Man (PsykoBass),156607551,11255
18861932,null,DTC,78067005,10032
53060507,null,Fox Man (PsykoBass),154753185,11255
53060507,null,Fox Man (PsykoBass),146958360,11255
69220203,Dominator Festival,Dominator Festival,171348149,53743
53060507,null,Fox Man (PsykoBass),155495920,11255
18861932,null,DTC,57735743,10032
53060507,null,Fox Man (PsykoBass),156607563,11255
1124816,null,FLØXYTEK,160486576,43384
1009511,skung owlet,skung,3444822,181
53060507,null,Fox Man (PsykoBass),157265876,11255
7468942,adreno krome,Adreno Krome,163260691,11267
39863897,Andrea Carli,Andrea Carli 2,90856159,98
1124816,null,FLØXYTEK,3347922,43384
415957,null,Macky Gee,187960027,129374
415957,null,Macky Gee,170412913,129374
415957,null,Macky Gee,169382518,129374
415957,null,Macky Gee,95086980,129374
415957,null,Macky Gee,94330104,129374
415957,null,Macky Gee,94325029,129374
415957,null,Macky Gee,81061345,129374
39006678,null,Blackout Music NL,265858584,54088
415957,null,Macky Gee,243558063,129374
415957,null,Macky Gee,231375134,129374
415957,null,Macky Gee,214654203,129374
54890505,null,Studio Drum & Bass,276335566,53250
208428620,null,Elevate Records,276488462,10930
159076313,Go Nuts,Go Nuts,211270817,144
16160075,Damien Godin,NIGHTFANG,276499079,8653
1451076,null,1991,244198408,28386
39006678,null,Blackout Music NL,245613550,54088
3446998,Andy C,ANDY C ram,244033514,106542
1146345,Tom Mundell,Metrik,243238729,62897
415653,UKF.com,UKF,197592418,264568
4642350,Jeroen Snik,Icicle | Entropy Music,212327410,38482
440871,null,Shogun Audio,210751390,88444
